code,name,market,type
301046,能辉科技,SZ,A 股
301047,义翘神州,SZ,A 股
301048,金鹰重工,SZ,A 股
301049,超越科技,SZ,A 股
301050,雷电微力,SZ,A 股
301051,信濠光电,SZ,A 股
301052,果麦文化,SZ,A 股
301053,远信工业,SZ,A 股
301055,张小泉,SZ,A 股
301056,森赫股份,SZ,A 股
301057,汇隆新材,SZ,A 股
301058,中粮科工,SZ,A 股
301059,金三江,SZ,A 股
301060,兰卫医学,SZ,A 股
301061,匠心家居,SZ,A 股
301062,上海艾录,SZ,A 股
301063,海锅股份,SZ,A 股
301065,本立科技,SZ,A 股
301066,万事利,SZ,A 股
301067,显盈科技,SZ,A 股
301068,大地海洋,SZ,A 股
301069,凯盛新材,SZ,A 股
301070,开勒股份,SZ,A 股
301071,力量钻石,SZ,A 股
301072,中捷精工,SZ,A 股
301073,君亭酒店,SZ,A 股
301075,多瑞医药,SZ,A 股
301076,新瀚新材,SZ,A 股
301077,星华新材,SZ,A 股
301078,孩子王,SZ,A 股
301079,邵阳液压,SZ,A 股
301080,百普赛斯,SZ,A 股
301081,严牌股份,SZ,A 股
301082,久盛电气,SZ,A 股
301083,百胜智能,SZ,A 股
301085,亚康股份,SZ,A 股
301086,鸿富瀚,SZ,A 股
301087,可孚医疗,SZ,A 股
301088,戎美股份,SZ,A 股
301089,拓新药业,SZ,A 股
301090,华润材料,SZ,A 股
301091,深城交,SZ,A 股
301092,争光股份,SZ,A 股
301093,华兰股份,SZ,A 股
301095,广立微,SZ,A 股
301096,百诚医药,SZ,A 股
301097,天益医疗,SZ,A 股
301098,金埔园林,SZ,A 股
301099,雅创电子,SZ,A 股
301100,风光股份,SZ,A 股
301101,明月镜片,SZ,A 股
301102,兆讯传媒,SZ,A 股
301103,何氏眼科,SZ,A 股
301105,鸿铭股份,SZ,A 股
301106,骏成科技,SZ,A 股
301107,瑜欣电子,SZ,A 股
301108,洁雅股份,SZ,A 股
301109,军信股份,SZ,A 股
301110,青木科技,SZ,A 股
301111,粤万年青,SZ,A 股
301112,信邦智能,SZ,A 股
301113,雅艺科技,SZ,A 股
301115,联检科技,SZ,A 股
301116,益客食品,SZ,A 股
301117,佳缘科技,SZ,A 股
301118,恒光股份,SZ,A 股
301119,正强股份,SZ,A 股
301120,新特电气,SZ,A 股
301121,紫建电子,SZ,A 股
301122,采纳股份,SZ,A 股
301123,奕东电子,SZ,A 股
301125,腾亚精工,SZ,A 股
301126,达嘉维康,SZ,A 股
301127,武汉天源,SZ,A 股
301128,强瑞技术,SZ,A 股
301129,瑞纳智能,SZ,A 股
301130,西点药业,SZ,A 股
301131,聚赛龙,SZ,A 股
301132,满坤科技,SZ,A 股
301133,金钟股份,SZ,A 股
301135,瑞德智能,SZ,A 股
301136,招标股份,SZ,A 股
301137,哈焊华通,SZ,A 股
301138,华研精机,SZ,A 股
301139,元道通信,SZ,A 股
301141,中科磁业,SZ,A 股
301148,嘉戎技术,SZ,A 股
301149,隆华新材,SZ,A 股
301150,中一科技,SZ,A 股
301151,冠龙节能,SZ,A 股
301152,天力锂能,SZ,A 股
301153,中科江南,SZ,A 股
301155,海力风电,SZ,A 股
301156,美农生物,SZ,A 股
301157,华塑科技,SZ,A 股
301158,德石股份,SZ,A 股
301159,三维天地,SZ,A 股
301160,翔楼新材,SZ,A 股
301161,唯万密封,SZ,A 股
301162,国能日新,SZ,A 股
301163,宏德股份,SZ,A 股
301165,锐捷网络,SZ,A 股
301166,优宁维,SZ,A 股
301167,建研设计,SZ,A 股
301168,通灵股份,SZ,A 股
301169,零点有数,SZ,A 股
301170,锡南科技,SZ,A 股
301171,易点天下,SZ,A 股
301172,君逸数码,SZ,A 股
301173,毓恬冠佳,SZ,A 股
301175,中科环保,SZ,A 股
301176,逸豪新材,SZ,A 股
301177,迪阿股份,SZ,A 股
301178,天亿马,SZ,A 股
301179,泽宇智能,SZ,A 股
301180,万祥科技,SZ,A 股
301181,标榜股份,SZ,A 股
301182,凯旺科技,SZ,A 股
301183,东田微,SZ,A 股
301185,鸥玛软件,SZ,A 股
301186,超达装备,SZ,A 股
301187,欧圣电气,SZ,A 股
301188,力诺药包,SZ,A 股
301189,奥尼电子,SZ,A 股
301190,善水科技,SZ,A 股
301191,菲菱科思,SZ,A 股
301192,泰祥股份,SZ,A 股
301193,家联科技,SZ,A 股
301195,北路智控,SZ,A 股
301196,唯科科技,SZ,A 股
301197,工大科雅,SZ,A 股
301198,喜悦智行,SZ,A 股
301199,迈赫股份,SZ,A 股
301200,大族数控,SZ,A 股
301201,诚达药业,SZ,A 股
301202,朗威股份,SZ,A 股
301203,国泰环保,SZ,A 股
301205,联特科技,SZ,A 股
301206,三元生物,SZ,A 股
301207,华兰疫苗,SZ,A 股
301208,中亦科技,SZ,A 股
301209,联合化学,SZ,A 股
301210,金杨精密,SZ,A 股
301211,亨迪药业,SZ,A 股
301212,联盛化学,SZ,A 股
301213,观想科技,SZ,A 股
301215,中汽股份,SZ,A 股
301216,万凯新材,SZ,A 股
301217,铜冠铜箔,SZ,A 股
301218,华是科技,SZ,A 股
301219,腾远钴业,SZ,A 股
301220,亚香股份,SZ,A 股
301221,光庭信息,SZ,A 股
301222,浙江恒威,SZ,A 股
301223,中荣股份,SZ,A 股
301225,恒勃股份,SZ,A 股
301226,祥明智能,SZ,A 股
301227,森鹰窗业,SZ,A 股
301228,实朴检测,SZ,A 股
301229,纽泰格,SZ,A 股
301230,泓博医药,SZ,A 股
301231,荣信文化,SZ,A 股
301232,飞沃科技,SZ,A 股
301233,盛帮股份,SZ,A 股
301234,五洲医疗,SZ,A 股
301235,华康洁净,SZ,A 股
301236,软通动力,SZ,A 股
301237,和顺科技,SZ,A 股
301238,瑞泰新材,SZ,A 股
301239,普瑞眼科,SZ,A 股
301246,宏源药业,SZ,A 股
301248,杰创智能,SZ,A 股
301251,威尔高,SZ,A 股
301252,同星科技,SZ,A 股
301255,通力科技,SZ,A 股
301256,华融化学,SZ,A 股
301257,普蕊斯,SZ,A 股
301258,富士莱,SZ,A 股
301259,艾布鲁,SZ,A 股
301260,格力博,SZ,A 股
301261,恒工精密,SZ,A 股
301262,海看股份,SZ,A 股
301263,泰恩康,SZ,A 股
301265,华新环保,SZ,A 股
301266,宇邦新材,SZ,A 股
301267,华厦眼科,SZ,A 股
301268,铭利达,SZ,A 股
301269,华大九天,SZ,A 股
301270,汉仪股份,SZ,A 股
301272,英华特,SZ,A 股
301273,瑞晨环保,SZ,A 股
301275,汉朔科技,SZ,A 股
301276,嘉曼服饰,SZ,A 股
301277,新天地,SZ,A 股
301278,快可电子,SZ,A 股
301279,金道科技,SZ,A 股
301280,珠城科技,SZ,A 股
301281,科源制药,SZ,A 股
301282,金禄电子,SZ,A 股
301283,聚胶股份,SZ,A 股
301285,鸿日达,SZ,A 股
301286,侨源股份,SZ,A 股
301287,康力源,SZ,A 股
301288,*ST清研,SZ,A 股
301289,国缆检测,SZ,A 股
301290,东星医疗,SZ,A 股
301291,明阳电气,SZ,A 股
301292,海科新源,SZ,A 股
301293,三博脑科,SZ,A 股
301295,美硕科技,SZ,A 股
301296,新巨丰,SZ,A 股
301297,富乐德,SZ,A 股
301298,东利机械,SZ,A 股
301299,卓创资讯,SZ,A 股
301300,远翔新材,SZ,A 股
301301,川宁生物,SZ,A 股
301302,华如科技,SZ,A 股
301303,真兰仪表,SZ,A 股
301305,朗坤科技,SZ,A 股
301306,西测测试,SZ,A 股
301307,美利信,SZ,A 股
301308,江波龙,SZ,A 股
301309,万得凯,SZ,A 股
301310,鑫宏业,SZ,A 股
301311,昆船智能,SZ,A 股
301312,智立方,SZ,A 股
301313,凡拓数创,SZ,A 股
301314,科瑞思,SZ,A 股
301315,威士顿,SZ,A 股
301316,慧博云通,SZ,A 股
301317,鑫磊股份,SZ,A 股
301318,维海德,SZ,A 股
301319,唯特偶,SZ,A 股
301320,豪江智能,SZ,A 股
301321,翰博高新,SZ,A 股
301322,绿通科技,SZ,A 股
301323,新莱福,SZ,A 股
301325,曼恩斯特,SZ,A 股
301326,捷邦科技,SZ,A 股
301327,华宝新能,SZ,A 股
301328,维峰电子,SZ,A 股
301329,信音电子,SZ,A 股
301330,熵基科技,SZ,A 股
301331,恩威医药,SZ,A 股
301332,德尔玛,SZ,A 股
301333,诺思格,SZ,A 股
301335,天元宠物,SZ,A 股
301336,趣睡科技,SZ,A 股
301337,亚华电子,SZ,A 股
301338,凯格精机,SZ,A 股
301339,通行宝,SZ,A 股
301345,涛涛车业,SZ,A 股
301348,蓝箭电子,SZ,A 股
301349,信德新材,SZ,A 股
301353,普莱得,SZ,A 股
301355,南王科技,SZ,A 股
301356,天振股份,SZ,A 股
301357,北方长龙,SZ,A 股
301358,湖南裕能,SZ,A 股
301359,东南电子,SZ,A 股
301360,荣旗科技,SZ,A 股
301361,众智科技,SZ,A 股
301362,民爆光电,SZ,A 股
301363,美好医疗,SZ,A 股
301365,矩阵股份,SZ,A 股
301366,一博科技,SZ,A 股
301367,瑞迈特,SZ,A 股
301368,丰立智能,SZ,A 股
301369,联动科技,SZ,A 股
301370,国科恒泰,SZ,A 股
301371,敷尔佳,SZ,A 股
301372,科净源,SZ,A 股
301373,凌玮科技,SZ,A 股
301376,致欧科技,SZ,A 股
301377,鼎泰高科,SZ,A 股
301378,通达海,SZ,A 股
301379,天山电子,SZ,A 股
301380,挖金客,SZ,A 股
301381,赛维时代,SZ,A 股
301382,蜂助手,SZ,A 股
301383,天键股份,SZ,A 股
301386,未来电器,SZ,A 股
301387,光大同创,SZ,A 股
301388,欣灵电气,SZ,A 股
301389,隆扬电子,SZ,A 股
301390,经纬股份,SZ,A 股
301391,卡莱特,SZ,A 股
301392,汇成真空,SZ,A 股
301393,昊帆生物,SZ,A 股
301395,仁信新材,SZ,A 股
301396,宏景科技,SZ,A 股
301397,溯联股份,SZ,A 股
301398,星源卓镁,SZ,A 股
301399,英特科技,SZ,A 股
301408,华人健康,SZ,A 股
301413,安培龙,SZ,A 股
301418,协昌科技,SZ,A 股
301419,阿莱德,SZ,A 股
301421,波长光电,SZ,A 股
301428,世纪恒通,SZ,A 股
301429,森泰股份,SZ,A 股
301439,泓淋电力,SZ,A 股
301446,福事特,SZ,A 股
301448,开创电气,SZ,A 股
301449,天溯计量,SZ,A 股
301456,盘古智能,SZ,A 股
301458,钧崴电子,SZ,A 股
301459,丰茂股份,SZ,A 股
301468,博盈特焊,SZ,A 股
301469,恒达新材,SZ,A 股
301479,弘景光电,SZ,A 股
301486,致尚科技,SZ,A 股
301487,盟固利,SZ,A 股
301488,豪恩汽电,SZ,A 股
301489,思泉新材,SZ,A 股
301491,汉桑科技,SZ,A 股
301498,乖宝宠物,SZ,A 股
301499,维科精密,SZ,A 股
301500,飞南资源,SZ,A 股
301501,恒鑫生活,SZ,A 股
301502,华阳智能,SZ,A 股
301503,智迪科技,SZ,A 股
301505,苏州规划,SZ,A 股
301507,民生健康,SZ,A 股
301508,中机认检,SZ,A 股
301509,金凯生科,SZ,A 股
301510,固高科技,SZ,A 股
301511,德福科技,SZ,A 股
301512,智信精密,SZ,A 股
301515,港通医疗,SZ,A 股
301516,中远通,SZ,A 股
301517,陕西华达,SZ,A 股
301518,长华化学,SZ,A 股
301519,舜禹股份,SZ,A 股
301520,万邦医药,SZ,A 股
301522,上大股份,SZ,A 股
301525,儒竞科技,SZ,A 股
301526,国际复材,SZ,A 股
301528,多浦乐,SZ,A 股
301529,福赛科技,SZ,A 股
301533,威马农机,SZ,A 股
301535,浙江华远,SZ,A 股
301536,星宸科技,SZ,A 股
301538,骏鼎达,SZ,A 股
301539,宏鑫科技,SZ,A 股
301548,崇德科技,SZ,A 股
301550,斯菱智驱,SZ,A 股
301551,无线传媒,SZ,A 股
301552,科力装备,SZ,A 股
301555,惠柏新材,SZ,A 股
301556,托普云农,SZ,A 股
301557,常友科技,SZ,A 股
301558,三态股份,SZ,A 股
301559,中集环科,SZ,A 股
301560,众捷汽车,SZ,A 股
301563,云汉芯城,SZ,A 股
301565,中仑新材,SZ,A 股
301566,达利凯普,SZ,A 股
301567,贝隆精密,SZ,A 股
301568,思泰克,SZ,A 股
301571,国科天成,SZ,A 股
301575,艾芬达,SZ,A 股
301577,美信科技,SZ,A 股
301578,辰奕智能,SZ,A 股
301580,爱迪特,SZ,A 股
301581,黄山谷捷,SZ,A 股
301584,建发致新,SZ,A 股
301585,蓝宇股份,SZ,A 股
301586,佳力奇,SZ,A 股
301587,中瑞股份,SZ,A 股
301588,美新科技,SZ,A 股
301589,诺瓦星云,SZ,A 股
301590,优优绿能,SZ,A 股
301591,肯特股份,SZ,A 股
301592,六九一二,SZ,A 股
301595,太力科技,SZ,A 股
301596,瑞迪智驱,SZ,A 股
301598,博科测试,SZ,A 股
301600,慧翰股份,SZ,A 股
301601,惠通科技,SZ,A 股
301602,超研股份,SZ,A 股
301603,乔锋智能,SZ,A 股
301606,绿联科技,SZ,A 股
301607,富特科技,SZ,A 股
301608,博实结,SZ,A 股
301609,山大电力,SZ,A 股
301611,珂玛科技,SZ,A 股
301613,新铝时代,SZ,A 股
301616,浙江华业,SZ,A 股
301617,博苑股份,SZ,A 股
301618,长联科技,SZ,A 股
301622,英思特,SZ,A 股
301626,苏州天脉,SZ,A 股
301628,强达电路,SZ,A 股
301629,矽电股份,SZ,A 股
301630,同宇新材,SZ,A 股
301631,壹连科技,SZ,A 股
301632,广东建科,SZ,A 股
301633,港迪技术,SZ,A 股
301636,泽润新能,SZ,A 股
301638,南网数字,SZ,A 股
301656,联合动力,SZ,A 股
301658,首航新能,SZ,A 股
301662,宏工科技,SZ,A 股
301665,泰禾股份,SZ,A 股
301667,纳百川,SZ,A 股
301668,昊创瑞通,SZ,A 股
301678,新恒汇,SZ,A 股
301680,固德电材,SZ,A 股
301682,N宏明电子,SZ,A 股
301687,新广益,SZ,A 股
302132,中航成飞,SZ,A 股
600000,浦发银行,SH,A 股
600004,白云机场,SH,A 股
600006,东风股份,SH,A 股
600007,中国国贸,SH,A 股
600008,首创环保,SH,A 股
600009,上海机场,SH,A 股
600010,包钢股份,SH,A 股
600011,华能国际,SH,A 股
600012,皖通高速,SH,A 股
600015,华夏银行,SH,A 股
600016,民生银行,SH,A 股
600017,日照港,SH,A 股
600018,上港集团,SH,A 股
600019,宝钢股份,SH,A 股
600020,中原高速,SH,A 股
600021,上海电力,SH,A 股
600022,山东钢铁,SH,A 股
600023,浙能电力,SH,A 股
600025,华能水电,SH,A 股
600026,中远海能,SH,A 股
600027,华电国际,SH,A 股
600028,中国石化,SH,A 股
600029,南方航空,SH,A 股
600030,中信证券,SH,A 股
600031,三一重工,SH,A 股
600032,浙江新能,SH,A 股
600033,福建高速,SH,A 股
600035,楚天高速,SH,A 股
600036,招商银行,SH,A 股
600037,歌华有线,SH,A 股
600038,中直股份,SH,A 股
600039,四川路桥,SH,A 股
600048,保利发展,SH,A 股
600050,中国联通,SH,A 股
600051,宁波联合,SH,A 股
600052,东望时代,SH,A 股
600053,九鼎投资,SH,A 股
600054,黄山旅游,SH,A 股
600055,万东医疗,SH,A 股
600056,中国医药,SH,A 股
600057,厦门象屿,SH,A 股
600058,五矿发展,SH,A 股
600059,古越龙山,SH,A 股
600060,海信视像,SH,A 股
600061,国投资本,SH,A 股
600062,华润双鹤,SH,A 股
600063,皖维高新,SH,A 股
600064,南京高科,SH,A 股
600066,宇通客车,SH,A 股
600067,冠城新材,SH,A 股
600071,凤凰光学,SH,A 股
600072,中船科技,SH,A 股
600073,光明肉业,SH,A 股
600075,新疆天业,SH,A 股
600076,康欣新材,SH,A 股
600078,澄星股份,SH,A 股
600079,ST人福,SH,A 股
600080,金花股份,SH,A 股
600081,东风科技,SH,A 股
600082,海泰发展,SH,A 股
600084,中信尼雅,SH,A 股
600085,同仁堂,SH,A 股
600088,中视传媒,SH,A 股
600089,特变电工,SH,A 股
600094,大名城,SH,A 股
600095,湘财股份,SH,A 股
600096,云天化,SH,A 股
600097,开创国际,SH,A 股
600098,广州发展,SH,A 股
600099,林海股份,SH,A 股
600100,同方股份,SH,A 股
600101,明星电力,SH,A 股
600103,青山纸业,SH,A 股
600104,上汽集团,SH,A 股
600105,永鼎股份,SH,A 股
600106,重庆路桥,SH,A 股
600107,ST尔雅,SH,A 股
600108,亚盛集团,SH,A 股
600109,国金证券,SH,A 股
600110,诺德股份,SH,A 股
600111,北方稀土,SH,A 股
600113,浙江东日,SH,A 股
600114,东睦股份,SH,A 股
600115,中国东航,SH,A 股
600116,三峡水利,SH,A 股
600117,西宁特钢,SH,A 股
600118,中国卫星,SH,A 股
600119,长江投资,SH,A 股
600120,浙江东方,SH,A 股
600121,郑州煤电,SH,A 股
600123,兰花科创,SH,A 股
600125,铁龙物流,SH,A 股
600126,杭钢股份,SH,A 股
600127,金健米业,SH,A 股
600128,苏豪弘业,SH,A 股
600129,太极集团,SH,A 股
600130,*ST波导,SH,A 股
600131,国网信通,SH,A 股
600132,重庆啤酒,SH,A 股
600133,东湖高新,SH,A 股
600135,乐凯胶片,SH,A 股
600136,ST明诚,SH,A 股
600137,浪莎股份,SH,A 股
600138,中青旅,SH,A 股
600141,兴发集团,SH,A 股
600143,金发科技,SH,A 股
600148,长春一东,SH,A 股
600149,廊坊发展,SH,A 股
600150,中国船舶,SH,A 股
600151,航天机电,SH,A 股
600152,维科技术,SH,A 股
600153,建发股份,SH,A 股
600155,华创云信,SH,A 股
600156,华升股份,SH,A 股
600157,永泰能源,SH,A 股
600158,中体产业,SH,A 股
600159,大龙地产,SH,A 股
600160,巨化股份,SH,A 股
600161,天坛生物,SH,A 股
600162,香江控股,SH,A 股
600163,中闽能源,SH,A 股
600165,ST宁科,SH,A 股
600166,福田汽车,SH,A 股
600167,联美控股,SH,A 股
600168,武汉控股,SH,A 股
600169,ST太重,SH,A 股
600170,上海建工,SH,A 股
600171,上海贝岭,SH,A 股
600172,黄河旋风,SH,A 股
600173,卧龙新能,SH,A 股
600176,中国巨石,SH,A 股
600177,雅戈尔,SH,A 股
600178,东安动力,SH,A 股
600179,安通控股,SH,A 股
600180,瑞茂通,SH,A 股
600182,S佳通,SH,A 股
600183,生益科技,SH,A 股
600184,光电股份,SH,A 股
600185,珠免集团,SH,A 股
600186,莲花控股,SH,A 股
600187,国中水务,SH,A 股
600188,兖矿能源,SH,A 股
600189,泉阳泉,SH,A 股
600191,华资实业,SH,A 股
600192,长城电工,SH,A 股
600193,*ST创兴,SH,A 股
600195,中牧股份,SH,A 股
600196,复星医药,SH,A 股
600197,伊力特,SH,A 股
600198,大唐电信,SH,A 股
600199,金种子酒,SH,A 股
600201,生物股份,SH,A 股
600202,哈空调,SH,A 股
600203,福日电子,SH,A 股
600206,有研新材,SH,A 股
600207,安彩高科,SH,A 股
600208,衢州发展,SH,A 股
600210,紫江企业,SH,A 股
600211,西藏药业,SH,A 股
600212,绿能慧充,SH,A 股
600215,派斯林,SH,A 股
600216,浙江医药,SH,A 股
600217,中再资环,SH,A 股
600218,全柴动力,SH,A 股
600219,南山铝业,SH,A 股
600221,海航控股,SH,A 股
600222,太龙药业,SH,A 股
600223,福瑞达,SH,A 股
600226,亨通股份,SH,A 股
600227,赤天化,SH,A 股
600228,*ST返利,SH,A 股
600229,城市传媒,SH,A 股
600230,沧州大化,SH,A 股
600231,凌钢股份,SH,A 股
600232,金鹰股份,SH,A 股
600233,圆通速递,SH,A 股
600234,科新发展,SH,A 股
600235,民丰特纸,SH,A 股
600236,桂冠电力,SH,A 股
600237,铜峰电子,SH,A 股
600238,*ST椰岛,SH,A 股
600239,云南城投,SH,A 股
600241,时代万恒,SH,A 股
600243,*ST海华,SH,A 股
600246,万通发展,SH,A 股
600248,陕建股份,SH,A 股
600249,两面针,SH,A 股
600250,南京商旅,SH,A 股
600251,冠农股份,SH,A 股
600252,中恒集团,SH,A 股
600255,鑫科材料,SH,A 股
600256,广汇能源,SH,A 股
600257,大湖股份,SH,A 股
600258,首旅酒店,SH,A 股
600259,中稀有色,SH,A 股
600261,阳光照明,SH,A 股
600262,北方股份,SH,A 股
600265,ST景谷,SH,A 股
600266,城建发展,SH,A 股
600267,海正药业,SH,A 股
600268,国电南自,SH,A 股
600269,赣粤高速,SH,A 股
600271,航天信息,SH,A 股
600272,开开实业,SH,A 股
600273,嘉化能源,SH,A 股
600276,恒瑞医药,SH,A 股
600278,东方创业,SH,A 股
600279,重庆港,SH,A 股
600280,中央商场,SH,A 股
600281,华阳新材,SH,A 股
600282,南钢股份,SH,A 股
600283,钱江水利,SH,A 股
600284,浦东建设,SH,A 股
600285,羚锐制药,SH,A 股
600287,苏豪时尚,SH,A 股
600288,大恒科技,SH,A 股
600289,ST信通,SH,A 股
600292,电投水电,SH,A 股
600293,三峡新材,SH,A 股
600295,鄂尔多斯,SH,A 股
600298,安琪酵母,SH,A 股
600299,安迪苏,SH,A 股
600300,维维股份,SH,A 股
600301,华锡有色,SH,A 股
600302,标准股份,SH,A 股
600303,曙光股份,SH,A 股
600305,恒顺醋业,SH,A 股
600307,酒钢宏兴,SH,A 股
600308,华泰股份,SH,A 股
600309,万华化学,SH,A 股
600310,广西能源,SH,A 股
600312,平高电气,SH,A 股
600313,农发种业,SH,A 股
600315,上海家化,SH,A 股
600316,洪都航空,SH,A 股
600318,新力金融,SH,A 股
600319,亚星化学,SH,A 股
600320,振华重工,SH,A 股
600322,津投城开,SH,A 股
600323,瀚蓝环境,SH,A 股
600325,华发股份,SH,A 股
600326,西藏天路,SH,A 股
600327,大东方,SH,A 股
600328,中盐化工,SH,A 股
600329,达仁堂,SH,A 股
600330,天通股份,SH,A 股
600331,宏达股份,SH,A 股
600332,白云山,SH,A 股
600333,长春燃气,SH,A 股
600335,国机汽车,SH,A 股
600336,澳柯玛,SH,A 股
600337,美克家居,SH,A 股
600338,西藏珠峰,SH,A 股
600339,中油工程,SH,A 股
600340,华夏幸福,SH,A 股
600343,航天动力,SH,A 股
600345,长江通信,SH,A 股
600346,恒力石化,SH,A 股
600348,华阳股份,SH,A 股
600350,山东高速,SH,A 股
600351,亚宝药业,SH,A 股
600352,浙江龙盛,SH,A 股
600353,旭光电子,SH,A 股
600354,敦煌种业,SH,A 股
600355,*ST精伦,SH,A 股
600356,恒丰纸业,SH,A 股
600358,ST联合,SH,A 股
600359,新农开发,SH,A 股
600360,*ST华微,SH,A 股
600361,创新新材,SH,A 股
600362,江西铜业,SH,A 股
600363,联创光电,SH,A 股
600365,ST通葡,SH,A 股
600366,宁波韵升,SH,A 股
600367,红星发展,SH,A 股
600368,五洲交通,SH,A 股
600369,西南证券,SH,A 股
600370,三房巷,SH,A 股
600371,万向德农,SH,A 股
600372,中航机载,SH,A 股
600373,中文传媒,SH,A 股
600375,汉马科技,SH,A 股
600376,首开股份,SH,A 股
600377,宁沪高速,SH,A 股
600378,昊华科技,SH,A 股
600379,宝光股份,SH,A 股
600380,健康元,SH,A 股
600381,*ST春天,SH,A 股
600382,广东明珠,SH,A 股
600383,金地集团,SH,A 股
600386,北巴传媒,SH,A 股
600388,龙净环保,SH,A 股
600389,江山股份,SH,A 股
600390,五矿资本,SH,A 股
600391,航发科技,SH,A 股
600392,盛和资源,SH,A 股
600395,盘江股份,SH,A 股
600396,华电辽能,SH,A 股
600397,江钨装备,SH,A 股
600398,海澜之家,SH,A 股
600399,抚顺特钢,SH,A 股
600400,红豆股份,SH,A 股
600403,大有能源,SH,A 股
600405,动力源,SH,A 股
600406,国电南瑞,SH,A 股
600408,安泰集团,SH,A 股
600409,三友化工,SH,A 股
600410,华胜天成,SH,A 股
600415,小商品城,SH,A 股
600416,湘电股份,SH,A 股
600418,江淮汽车,SH,A 股
600419,天润乳业,SH,A 股
600420,国药现代,SH,A 股
600421,*ST华嵘,SH,A 股
600422,昆药集团,SH,A 股
600423,柳化股份,SH,A 股
600425,青松建化,SH,A 股
600426,华鲁恒升,SH,A 股
600428,中远海特,SH,A 股
600429,三元股份,SH,A 股
600433,冠豪高新,SH,A 股
600435,北方导航,SH,A 股
600436,片仔癀,SH,A 股
600438,通威股份,SH,A 股
600439,瑞贝卡,SH,A 股
600444,国机通用,SH,A 股
600446,金证股份,SH,A 股
600448,华纺股份,SH,A 股
600449,宁夏建材,SH,A 股
600452,涪陵电力,SH,A 股
600455,博通股份,SH,A 股
600456,宝钛股份,SH,A 股
600458,时代新材,SH,A 股
600459,贵研铂业,SH,A 股
600460,士兰微,SH,A 股
600461,洪城环境,SH,A 股
600463,空港股份,SH,A 股
600467,好当家,SH,A 股
600468,百利电气,SH,A 股
600469,风神股份,SH,A 股
600470,六国化工,SH,A 股
600475,华光环能,SH,A 股
600476,湘邮科技,SH,A 股
600477,杭萧钢构,SH,A 股
600478,科力远,SH,A 股
600479,千金药业,SH,A 股
600480,凌云股份,SH,A 股
600481,双良节能,SH,A 股
600482,中国动力,SH,A 股
600483,福能股份,SH,A 股
600486,扬农化工,SH,A 股
600487,亨通光电,SH,A 股
600488,津药药业,SH,A 股
600489,中金黄金,SH,A 股
600490,鹏欣资源,SH,A 股
600491,龙元建设,SH,A 股
600493,凤竹纺织,SH,A 股
600495,晋西车轴,SH,A 股
600496,精工钢构,SH,A 股
600497,驰宏锌锗,SH,A 股
600498,烽火通信,SH,A 股
600499,科达制造,SH,A 股
600500,中化国际,SH,A 股
600501,航天晨光,SH,A 股
600502,安徽建工,SH,A 股
600503,华丽家族,SH,A 股
600505,西昌电力,SH,A 股
600506,统一股份,SH,A 股
600507,方大特钢,SH,A 股
600508,上海能源,SH,A 股
600509,天富能源,SH,A 股
600510,黑牡丹,SH,A 股
600511,国药股份,SH,A 股
600512,腾达建设,SH,A 股
600513,联环药业,SH,A 股
600515,海南机场,SH,A 股
600516,方大炭素,SH,A 股
600517,国网英大,SH,A 股
600518,康美药业,SH,A 股
600519,贵州茅台,SH,A 股
600520,三佳科技,SH,A 股
600521,华海药业,SH,A 股
600522,中天科技,SH,A 股
600523,贵航股份,SH,A 股
600525,ST长园,SH,A 股
600526,菲达环保,SH,A 股
600527,江南高纤,SH,A 股
600528,中铁工业,SH,A 股
600529,山东药玻,SH,A 股
600530,交大昂立,SH,A 股
600531,豫光金铅,SH,A 股
600533,栖霞建设,SH,A 股
600535,天士力,SH,A 股
600536,中国软件,SH,A 股
600537,亿晶光电,SH,A 股
600538,国发股份,SH,A 股
600539,狮头股份,SH,A 股
600540,新赛股份,SH,A 股
600543,莫高股份,SH,A 股
600545,卓郎智能,SH,A 股
600546,山煤国际,SH,A 股
600547,山东黄金,SH,A 股
600548,深高速,SH,A 股
600549,厦门钨业,SH,A 股
600550,保变电气,SH,A 股
600551,时代出版,SH,A 股
600552,凯盛科技,SH,A 股
600556,天下秀,SH,A 股
600557,康缘药业,SH,A 股
600558,大西洋,SH,A 股
600559,老白干酒,SH,A 股
600560,金自天正,SH,A 股
600561,江西长运,SH,A 股
600562,国睿科技,SH,A 股
600563,法拉电子,SH,A 股
600566,济川药业,SH,A 股
600567,山鹰国际,SH,A 股
600568,ST中珠,SH,A 股
600569,安阳钢铁,SH,A 股
600570,恒生电子,SH,A 股
600571,信雅达,SH,A 股
600572,康恩贝,SH,A 股
600573,惠泉啤酒,SH,A 股
600575,淮河能源,SH,A 股
600576,祥源文旅,SH,A 股
600577,精达股份,SH,A 股
600578,京能电力,SH,A 股
600579,中化装备,SH,A 股
600580,卧龙电驱,SH,A 股
600581,八一钢铁,SH,A 股
600582,天地科技,SH,A 股
600583,海油工程,SH,A 股
600584,长电科技,SH,A 股
600585,海螺水泥,SH,A 股
600586,金晶科技,SH,A 股
600587,新华医疗,SH,A 股
600588,用友网络,SH,A 股
600589,大位科技,SH,A 股
600590,泰豪科技,SH,A 股
600592,龙溪股份,SH,A 股
600593,大连圣亚,SH,A 股
